DATE TIME (UTC),MMSI,LATITUDE,LONGITUDE,COURSE,SPEED,HEADING,NAVSTAT,IMO,NAME,CALLSIGN,AISTYPE,A,B,C,D,DRAUGHT,DESTINATION,ETA,LOA,TYPENAME
2019-11-27 11:18:01,416462000,1.30833,104.05953,287.0,0.0,205,0,9304942,CHINA STEEL REALIST,BMER,70,260,40,20,30,9.7,PJSB,11-27 08:15,300,Bulk Carrier
2019-11-27 11:18:01,416462000,1.30833,104.05953,287.0,0.0,205,0,9304942,CHINA STEEL REALIST,BMER,70,260,40,20,30,9.7,PJSB,11-27 08:15,300,Bulk Carrier
2019-11-27 11:18:02,574383000,1.50997,104.55103,224.0,10.5,222,2,9404156,PETROLIMEX12,3WWL,80,102,27,10,10,6.3,EPBGC,11-27 20:00,129,Chemical/Oil Products Tanker
2019-11-27 11:18:03,353603000,1.26760,104.06968,260.0,7.6,261,0,9472749,EASTERN QUEST,3FUP3,82,92,22,14,4,6.1,SG SIN(PGBG),11-28 13:30,114,Chemical/Oil Products Tanker
2019-11-27 11:18:04,566886000,1.54375,104.55958,210.0,17.6,210,0,9457658,WAN HAI 516,9V7582,70,197,62,26,11,12.8,PKG,11-00 00:11,259,Container Ship
2019-11-27 11:18:04,373607000,1.36453,104.40614,50.3,9.1,53,0,9767015,GLOBAL AMBITION,3ENZ7,70,153,27,19,11,6.8,KALIORANG,12-02 04:00,180,Bulk Carrier
2019-11-27 11:18:04,533001350,1.32449,104.22797,307.5,0.4,74,0,9115573,STRAITS 3,9MPN8,80,61,14,3,9,4.2,PASIR GUDANG,11-21 05:00,75,Bunkering Tanker
2019-11-27 11:18:04,319118900,1.28312,104.31853,82.3,13.9,81,0,9781114,STOLT SATSUKI,ZGGU2,82,106,21,20,0,6.0,HIGH SEA,11-29 06:00,127,Chemical/Oil Products Tanker
2019-11-27 11:18:05,356426000,1.11661,104.87867,311.2,15.2,313,0,9160401,LADY OF LUCK,3EYW5,79,0,0,0,0,10.5,SIN PEBGA,11-27 17:00,0,Container Ship
2019-11-27 11:18:05,255805675,1.30669,104.31129,252.1,12.5,254,0,9248148,LISBON,CQGZ,71,13,264,20,20,8.0,THLCH>MYTPP,11-27 16:00,277,Container Ship
2019-11-27 11:18:06,232011742,1.29266,104.09054,263.6,7.0,263,0,9739525,BERGE LOGAN,MBZU9,70,280,47,36,21,12.1,SG-PEJSB,11-27 11:00,327,Bulk Carrier
2019-11-27 11:18:06,232011742,1.29266,104.09054,263.6,7.0,263,0,9739525,BERGE LOGAN,MBZU9,70,280,47,36,21,12.1,SG-PEJSB,11-27 11:00,327,Bulk Carrier
2019-11-27 11:18:06,405000249,1.25810,104.22968,84.0,12.3,79,0,9217682,ZAHAB JAHAN,S2AO2,70,160,30,20,11,7.0,TANJUNG KAMPEH,11-28 18:00,190,Bulk Carrier
2019-11-27 11:18:06,533000330,1.33635,104.09288,54.0,0.0,106,0,9380025,NAUTICA JOHOR BAHRU,9MFE6,80,81,4,5,12,4.9,JOHOR ANCHORAGE,11-26 19:00,85,Oil Products Tanker
2019-11-27 11:18:06,355902000,1.18576,105.03282,126.8,15.4,127,0,9202223,UNI-PREMIER,H3YG,73,141,41,13,15,8.6,MY TPP>ID SUB,11-30 02:00,182,Container Ship
2019-11-27 11:18:07,533170354,1.33552,104.10317,298.5,0.0,59,0,9066186,SHIMA MARU       .,9WRZ2,80,70,20,2,11,5.5,,02-26 05:00,90,Oil Products Tanker
2019-11-27 11:18:07,538005592,1.31804,104.33282,230.7,7.7,230,0,9308417,JEJU ISLAND,V7JM2,79,205,17,15,15,9.0,SG PEBGA,11-27 14:00,222,Container Ship
2019-11-27 11:18:07,477712400,1.42553,104.49484,51.7,18.2,52,0,9695121,CSCL GLOBE,VRNU2,71,159,241,36,24,12.6,QING DAO,12-02 18:00,400,Container Ship
2019-11-27 11:18:08,563783000,1.29867,104.10752,185.2,5.7,185,0,9212515,PAC BANDA,9VBT,70,15,75,12,8,4.6,EBGA,11-27 22:00,90,Container Ship
2019-11-27 11:18:09,566886000,1.54325,104.55930,210.0,17.6,210,0,9457658,WAN HAI 516,9V7582,70,197,62,26,11,12.8,PKG,11-00 00:11,259,Container Ship
2019-11-27 11:18:10,636017493,1.27591,104.15614,260.8,13.5,262,0,9737709,NAUTICAL ANNE,D5LF8,70,173,26,9,23,10.5,SUEZ CANAL,12-13 04:00,199,Bulk Carrier
2019-11-27 11:18:10,319118900,1.28317,104.31890,82.3,13.9,81,0,9781114,STOLT SATSUKI,ZGGU2,82,106,21,20,0,6.0,HIGH SEA,11-29 06:00,127,Chemical/Oil Products Tanker
2019-11-27 11:18:11,256728000,1.36272,104.64224,128.3,12.0,128,0,9670119,HARIS,9HA3991,70,168,17,6,24,9.8,JAKARTA,11-30 00:01,185,Container Ship
2019-11-27 11:18:11,356426000,1.11689,104.87835,311.3,15.2,313,0,9160401,LADY OF LUCK,3EYW5,79,0,0,0,0,10.5,SIN PEBGA,11-27 17:00,0,Container Ship
2019-11-27 11:18:11,376307000,1.35010,104.41430,46.9,12.4,47,0,9132703,WEST SCENT,J8B5348,70,118,28,20,5,8.5,HUMEN,12-02 18:00,146,Container Ship
2019-11-27 11:18:11,416462000,1.30833,104.05953,287.0,0.0,205,0,9304942,CHINA STEEL REALIST,BMER,70,260,40,20,30,9.7,PJSB,11-27 08:15,300,Bulk Carrier
2019-11-27 11:18:12,355902000,1.18542,105.03330,126.4,15.4,127,0,9202223,UNI-PREMIER,H3YG,73,141,41,13,15,8.6,MY TPP>ID SUB,11-30 02:00,182,Container Ship
2019-11-27 11:18:13,533001350,1.32449,104.22797,301.5,0.1,74,0,9115573,STRAITS 3,9MPN8,80,61,14,3,9,4.2,PASIR GUDANG,11-21 05:00,75,Bunkering Tanker
2019-11-27 11:18:13,477712400,1.42584,104.49524,51.7,18.2,52,0,9695121,CSCL GLOBE,VRNU2,71,159,241,36,24,12.6,QING DAO,12-02 18:00,400,Container Ship
2019-11-27 11:18:13,351663000,1.37438,104.47793,68.7,13.3,70,0,9163441,KANWAY GALAXY,3FUH7,70,150,43,20,8,8.0,ID_SRG,11-29 14:00,193,Container Ship
2019-11-27 11:18:15,566886000,1.54290,104.55910,210.0,17.6,210,0,9457658,WAN HAI 516,9V7582,70,197,62,26,11,12.8,PKG,11-00 00:11,259,Container Ship
2019-11-27 11:18:15,525888888,1.05449,104.21070,345.1,0.1,511,8,9744972,BERKAT ANUGERAH 05,YBFP,80,70,5,7,7,2.2,TG UBAN,11-27 11:00,75,Oil Products Tanker
2019-11-27 11:18:16,373607000,1.36483,104.40650,50.8,9.3,53,0,9767015,GLOBAL AMBITION,3ENZ7,70,153,27,19,11,6.8,KALIORANG,12-02 04:00,180,Bulk Carrier
2019-11-27 11:18:16,533000330,1.33635,104.09288,54.0,0.0,106,0,9380025,NAUTICA JOHOR BAHRU,9MFE6,80,81,4,5,12,4.9,JOHOR ANCHORAGE,11-26 19:00,85,Oil Products Tanker
2019-11-27 11:18:16,319118900,1.28323,104.31928,81.8,13.9,81,0,9781114,STOLT SATSUKI,ZGGU2,82,106,21,20,0,6.0,HIGH SEA,11-29 06:00,127,Chemical/Oil Products Tanker
2019-11-27 11:18:16,255805675,1.30648,104.31065,252.1,12.5,254,0,9248148,LISBON,CQGZ,71,13,264,20,20,8.0,THLCH>MYTPP,11-27 16:00,277,Container Ship
2019-11-27 11:18:17,533000075,1.32884,104.25659,0.0,0.1,511,0,8807246,TEGUH 9,9MYR7,80,56,12,3,12,0.0,,08-19 19:20,68,Oil Products Tanker
2019-11-27 11:18:17,533170354,1.33552,104.10317,300.2,0.0,59,0,9066186,SHIMA MARU       .,9WRZ2,80,70,20,2,11,5.5,,02-26 05:00,90,Oil Products Tanker
2019-11-27 11:18:17,355902000,1.18521,105.03359,126.4,15.4,127,0,9202223,UNI-PREMIER,H3YG,73,141,41,13,15,8.6,MY TPP>ID SUB,11-30 02:00,182,Container Ship
2019-11-27 11:18:17,538005592,1.31781,104.33255,229.7,7.8,229,0,9308417,JEJU ISLAND,V7JM2,79,205,17,15,15,9.0,SG PEBGA,11-27 14:00,222,Container Ship
2019-11-27 11:18:17,356426000,1.11717,104.87800,311.0,15.2,313,0,9160401,LADY OF LUCK,3EYW5,79,0,0,0,0,10.5,SIN PEBGA,11-27 17:00,0,Container Ship
2019-11-27 11:18:18,405000249,1.25817,104.23037,84.0,12.3,78,0,9217682,ZAHAB JAHAN,S2AO2,70,160,30,20,11,7.0,TANJUNG KAMPEH,11-28 18:00,190,Bulk Carrier
2019-11-27 11:18:18,563783000,1.29840,104.10750,186.7,5.7,186,0,9212515,PAC BANDA,9VBT,70,15,75,12,8,4.6,EBGA,11-27 22:00,90,Container Ship
2019-11-27 11:18:20,636017493,1.27582,104.15558,260.8,13.5,262,0,9737709,NAUTICAL ANNE,D5LF8,70,173,26,9,23,10.5,SUEZ CANAL,12-13 04:00,199,Bulk Carrier
2019-11-27 11:18:20,533130542,1.32365,104.22440,0.0,0.2,511,0,0,ESCOLAR,9MWI8,80,37,11,5,3,0.0,,,48,#N/A
2019-11-27 11:18:21,566886000,1.54240,104.55880,209.0,17.6,210,0,9457658,WAN HAI 516,9V7582,70,197,62,26,11,12.8,PKG,11-00 00:11,259,Container Ship
2019-11-27 11:18:21,256728000,1.36237,104.64268,128.6,12.0,128,0,9670119,HARIS,9HA3991,70,168,17,6,24,9.8,JAKARTA,11-30 00:01,185,Container Ship
2019-11-27 11:18:21,416462000,1.30833,104.05952,283.0,0.0,205,0,9304942,CHINA STEEL REALIST,BMER,70,260,40,20,30,9.7,PJSB,11-27 08:15,300,Bulk Carrier
2019-11-27 11:18:21,416462000,1.30833,104.05952,283.0,0.0,205,0,9304942,CHINA STEEL REALIST,BMER,70,260,40,20,30,9.7,PJSB,11-27 08:15,300,Bulk Carrier
2019-11-27 11:18:22,353603000,1.26748,104.06902,260.0,7.6,262,0,9472749,EASTERN QUEST,3FUP3,82,92,22,14,4,6.1,SG SIN(PGBG),11-28 13:30,114,Chemical/Oil Products Tanker
2019-11-27 11:18:22,356426000,1.11741,104.87776,311.3,15.2,312,0,9160401,LADY OF LUCK,3EYW5,79,0,0,0,0,10.5,SIN PEBGA,11-27 17:00,0,Container Ship
2019-11-27 11:18:22,574383000,1.50927,104.55033,224.0,10.6,222,2,9404156,PETROLIMEX12,3WWL,80,102,27,10,10,6.3,EPBGC,11-27 20:00,129,Chemical/Oil Products Tanker
2019-11-27 11:18:23,533001350,1.32450,104.22797,307.4,0.1,75,0,9115573,STRAITS 3,9MPN8,80,61,14,3,9,4.2,PASIR GUDANG,11-21 05:00,75,Bunkering Tanker
2019-11-27 11:18:23,355902000,1.18495,105.03393,126.6,15.4,127,0,9202223,UNI-PREMIER,H3YG,73,141,41,13,15,8.6,MY TPP>ID SUB,11-30 02:00,182,Container Ship
2019-11-27 11:18:24,351663000,1.37462,104.47857,68.8,13.3,70,0,9163441,KANWAY GALAXY,3FUH7,70,150,43,20,8,8.0,ID_SRG,11-29 14:00,193,Container Ship
2019-11-27 11:18:25,477712400,1.42641,104.49596,51.8,18.1,52,0,9695121,CSCL GLOBE,VRNU2,71,159,241,36,24,12.6,QING DAO,12-02 18:00,400,Container Ship
2019-11-27 11:18:25,566842000,1.31830,104.07412,255.1,0.2,169,5,9680279,HUMBER,9V2030,80,73,17,3,13,5.6,ACGP,11-27 11:00,90,Oil Products Tanker
2019-11-27 11:18:25,525888888,1.05449,104.21071,345.1,0.0,511,8,9744972,BERKAT ANUGERAH 05,YBFP,80,70,5,7,7,2.2,TG UBAN,11-27 11:00,75,Oil Products Tanker
2019-11-27 11:18:25,563027990,1.29939,104.09284,316.7,0.2,511,0,9692533,STAR 2,9V2693,80,37,8,5,6,3.2,AEPB,11-25 11:00,45,Bunkering Tanker
2019-11-27 11:18:26,405000249,1.25822,104.23082,83.0,12.3,78,0,9217682,ZAHAB JAHAN,S2AO2,70,160,30,20,11,7.0,TANJUNG KAMPEH,11-28 18:00,190,Bulk Carrier
2019-11-27 11:18:26,533000330,1.33635,104.09288,54.0,0.0,107,0,9380025,NAUTICA JOHOR BAHRU,9MFE6,80,81,4,5,12,4.9,JOHOR ANCHORAGE,11-26 19:00,85,Oil Products Tanker
2019-11-27 11:18:26,533170354,1.33552,104.10317,297.9,0.0,59,0,9066186,SHIMA MARU       .,9WRZ2,80,70,20,2,11,5.5,,02-26 05:00,90,Oil Products Tanker
2019-11-27 11:18:26,538005592,1.31759,104.33230,229.7,7.8,229,0,9308417,JEJU ISLAND,V7JM2,79,205,17,15,15,9.0,SG PEBGA,11-27 14:00,222,Container Ship
2019-11-27 11:18:26,255805675,1.30630,104.31010,252.1,12.5,254,0,9248148,LISBON,CQGZ,71,13,264,20,20,8.0,THLCH>MYTPP,11-27 16:00,277,Container Ship
2019-11-27 11:18:27,566886000,1.54203,104.55860,209.0,17.6,210,0,9457658,WAN HAI 516,9V7582,70,197,62,26,11,12.8,PKG,11-00 00:11,259,Container Ship
2019-11-27 11:18:27,232011742,1.29259,104.08987,264.2,6.9,263,0,9739525,BERGE LOGAN,MBZU9,70,280,47,36,21,12.1,SG-PEJSB,11-27 11:00,327,Bulk Carrier
2019-11-27 11:18:27,533000075,1.32884,104.25659,0.0,0.1,511,0,8807246,TEGUH 9,9MYR7,80,56,12,3,12,0.0,,08-19 19:20,68,Oil Products Tanker
2019-11-27 11:18:27,357493000,1.69199,104.62588,196.4,13.4,196,0,9168855,EVER URANUS,3FCA9,74,211,74,30,10,12.6,CN SHK >MY TPP,11-27 18:00,285,Container Ship
2019-11-27 11:18:28,319118900,1.28334,104.32004,82.1,13.9,81,0,9781114,STOLT SATSUKI,ZGGU2,82,106,21,20,0,6.0,HIGH SEA,11-29 06:00,127,Chemical/Oil Products Tanker
2019-11-27 11:18:29,355902000,1.18470,105.03428,126.4,15.4,127,0,9202223,UNI-PREMIER,H3YG,73,141,41,13,15,8.6,MY TPP>ID SUB,11-30 02:00,182,Container Ship
2019-11-27 11:18:29,356426000,1.11773,104.87739,311.2,15.2,313,0,9160401,LADY OF LUCK,3EYW5,79,0,0,0,0,10.5,SIN PEBGA,11-27 17:00,0,Container Ship
2019-11-27 11:18:30,525008100,1.08711,104.15827,316.9,0.1,511,1,9601699,MT MUSI,POKU,80,80,10,7,7,5.0,KABIL,11-14 12:00,90,Oil Products Tanker
2019-11-27 11:18:30,525008016,1.09554,104.18577,263.7,0.1,144,8,7900170,MT PUNGUT,YDXY,80,117,32,13,13,5.3,UBAN,11-26 10:00,149,Oil Products Tanker
2019-11-27 11:18:30,613003554,1.35853,104.33628,317.0,0.1,43,1,9250141,NEW ORION,TJMC13,70,160,32,16,16,11.2,CN JIA,12-12 01:00,192,Bulk Carrier
2019-11-27 11:18:30,477712400,1.42673,104.49635,51.9,18.1,52,0,9695121,CSCL GLOBE,VRNU2,71,159,241,36,24,12.6,QING DAO,12-02 18:00,400,Container Ship
2019-11-27 11:18:31,256728000,1.36202,104.64311,129.3,12.0,127,0,9670119,HARIS,9HA3991,70,168,17,6,24,9.8,JAKARTA,11-30 00:01,185,Container Ship
2019-11-27 11:18:31,376307000,1.35093,104.41518,46.8,12.4,47,0,9132703,WEST SCENT,J8B5348,70,118,28,20,5,8.5,HUMEN,12-02 18:00,146,Container Ship
2019-11-27 11:18:32,416462000,1.30833,104.05952,283.0,0.0,205,0,9304942,CHINA STEEL REALIST,BMER,70,260,40,20,30,9.7,PJSB,11-27 08:15,300,Bulk Carrier
2019-11-27 11:18:33,353603000,1.26743,104.06863,261.0,7.6,262,0,9472749,EASTERN QUEST,3FUP3,82,92,22,14,4,6.1,SG SIN(PGBG),11-28 13:30,114,Chemical/Oil Products Tanker
2019-11-27 11:18:33,533001350,1.32450,104.22796,299.3,0.2,75,0,9115573,STRAITS 3,9MPN8,80,61,14,3,9,4.2,PASIR GUDANG,11-21 05:00,75,Bunkering Tanker
2019-11-27 11:18:33,351663000,1.37481,104.47909,68.6,13.3,70,0,9163441,KANWAY GALAXY,3FUH7,70,150,43,20,8,8.0,ID_SRG,11-29 14:00,193,Container Ship
2019-11-27 11:18:34,566886000,1.54153,104.55832,209.0,17.6,210,0,9457658,WAN HAI 516,9V7582,70,197,62,26,11,12.8,PKG,11-00 00:11,259,Container Ship
2019-11-27 11:18:34,319118900,1.28340,104.32041,81.8,13.9,81,0,9781114,STOLT SATSUKI,ZGGU2,82,106,21,20,0,6.0,HIGH SEA,11-29 06:00,127,Chemical/Oil Products Tanker
2019-11-27 11:18:34,255805675,1.30615,104.30960,252.1,12.5,254,0,9248148,LISBON,CQGZ,71,13,264,20,20,8.0,THLCH>MYTPP,11-27 16:00,277,Container Ship
2019-11-27 11:18:35,356426000,1.11801,104.87707,310.9,15.2,313,0,9160401,LADY OF LUCK,3EYW5,79,0,0,0,0,10.5,SIN PEBGA,11-27 17:00,0,Container Ship
2019-11-27 11:18:36,533170354,1.33552,104.10317,299.1,0.1,59,0,9066186,SHIMA MARU       .,9WRZ2,80,70,20,2,11,5.5,,02-26 05:00,90,Oil Products Tanker
2019-11-27 11:18:36,355902000,1.18445,105.03462,126.5,15.5,127,0,9202223,UNI-PREMIER,H3YG,73,141,41,13,15,8.6,MY TPP>ID SUB,11-30 02:00,182,Container Ship
2019-11-27 11:18:36,477712400,1.42704,104.49675,51.8,18.1,52,0,9695121,CSCL GLOBE,VRNU2,71,159,241,36,24,12.6,QING DAO,12-02 18:00,400,Container Ship
2019-11-27 11:18:36,525888888,1.05449,104.21071,345.1,0.0,511,8,9744972,BERKAT ANUGERAH 05,YBFP,80,70,5,7,7,2.2,TG UBAN,11-27 11:00,75,Oil Products Tanker
2019-11-27 11:18:37,538005592,1.31732,104.33200,229.7,7.7,229,0,9308417,JEJU ISLAND,V7JM2,79,205,17,15,15,9.0,SG PEBGA,11-27 14:00,222,Container Ship
2019-11-27 11:18:38,533000330,1.33635,104.09288,54.0,0.0,107,0,9380025,NAUTICA JOHOR BAHRU,9MFE6,80,81,4,5,12,4.9,JOHOR ANCHORAGE,11-26 19:00,85,Oil Products Tanker
2019-11-27 11:18:38,405000249,1.25832,104.23150,82.0,12.3,77,0,9217682,ZAHAB JAHAN,S2AO2,70,160,30,20,11,7.0,TANJUNG KAMPEH,11-28 18:00,190,Bulk Carrier
2019-11-27 11:18:38,533000075,1.32884,104.25661,0.0,0.1,511,0,8807246,TEGUH 9,9MYR7,80,56,12,3,12,0.0,,08-19 19:20,68,Oil Products Tanker
2019-11-27 11:18:39,566886000,1.54110,104.55807,210.0,17.6,210,0,9457658,WAN HAI 516,9V7582,70,197,62,26,11,12.8,PKG,11-00 00:11,259,Container Ship
2019-11-27 11:18:40,256728000,1.36170,104.64350,129.6,12.0,127,0,9670119,HARIS,9HA3991,70,168,17,6,24,9.8,JAKARTA,11-30 00:01,185,Container Ship
2019-11-27 11:18:40,356426000,1.11825,104.87681,311.0,15.2,312,0,9160401,LADY OF LUCK,3EYW5,79,0,0,0,0,10.5,SIN PEBGA,11-27 17:00,0,Container Ship
2019-11-27 11:18:41,525008016,1.09553,104.18576,246.4,0.2,144,8,7900170,MT PUNGUT,YDXY,80,117,32,13,13,5.3,UBAN,11-26 10:00,149,Oil Products Tanker
2019-11-27 11:18:41,355902000,1.18419,105.03496,126.7,15.4,127,0,9202223,UNI-PREMIER,H3YG,73,141,41,13,15,8.6,MY TPP>ID SUB,11-30 02:00,182,Container Ship
2019-11-27 11:18:41,376307000,1.35128,104.41555,46.7,12.4,47,0,9132703,WEST SCENT,J8B5348,70,118,28,20,5,8.5,HUMEN,12-02 18:00,146,Container Ship
2019-11-27 11:18:42,563546000,1.30816,104.06821,0.0,0.0,511,0,9087128,MARINE PRESTIGE,S6HA,80,37,16,5,4,0.0,,00-00 24:60,53,Oil Products Tanker
2019-11-27 11:18:42,477712400,1.42735,104.49715,51.9,18.1,52,0,9695121,CSCL GLOBE,VRNU2,71,159,241,36,24,12.6,QING DAO,12-02 18:00,400,Container Ship
2019-11-27 11:18:42,416462000,1.30833,104.05952,284.0,0.0,205,0,9304942,CHINA STEEL REALIST,BMER,70,260,40,20,30,9.7,PJSB,11-27 08:15,300,Bulk Carrier
2019-11-27 11:18:43,563027990,1.29942,104.09283,312.7,0.2,511,0,9692533,STAR 2,9V2693,80,37,8,5,6,3.2,AEPB,11-25 11:00,45,Bunkering Tanker
2019-11-27 11:18:44,533001350,1.32451,104.22796,306.5,0.3,76,0,9115573,STRAITS 3,9MPN8,80,61,14,3,9,4.2,PASIR GUDANG,11-21 05:00,75,Bunkering Tanker
2019-11-27 11:18:44,351663000,1.37508,104.47971,68.6,13.3,70,0,9163441,KANWAY GALAXY,3FUH7,70,150,43,20,8,8.0,ID_SRG,11-29 14:00,193,Container Ship
2019-11-27 11:18:45,373607000,1.36565,104.40750,50.8,9.6,53,0,9767015,GLOBAL AMBITION,3ENZ7,70,153,27,19,11,6.8,KALIORANG,12-02 04:00,180,Bulk Carrier
2019-11-27 11:18:45,566886000,1.54068,104.55782,210.0,17.6,210,0,9457658,WAN HAI 516,9V7582,70,197,62,26,11,12.8,PKG,11-00 00:11,259,Container Ship
2019-11-27 11:18:46,319118900,1.28351,104.32119,81.7,13.8,81,0,9781114,STOLT SATSUKI,ZGGU2,82,106,21,20,0,6.0,HIGH SEA,11-29 06:00,127,Chemical/Oil Products Tanker
2019-11-27 11:18:46,255805675,1.30595,104.30902,252.1,12.6,254,0,9248148,LISBON,CQGZ,71,13,264,20,20,8.0,THLCH>MYTPP,11-27 16:00,277,Container Ship
2019-11-27 11:18:46,525100992,1.04026,104.21237,197.2,0.1,511,0,0,MT NOER POPPY,YCCR2,80,70,15,7,6,6.0,TG.UBAN,11-23 18:30,85,#N/A
2019-11-27 11:18:47,232011742,1.29254,104.08928,265.5,6.8,263,0,9739525,BERGE LOGAN,MBZU9,70,280,47,36,21,12.1,SG-PEJSB,11-27 11:00,327,Bulk Carrier
2019-11-27 11:18:47,232011742,1.29254,104.08928,265.5,6.8,263,0,9739525,BERGE LOGAN,MBZU9,70,280,47,36,21,12.1,SG-PEJSB,11-27 11:00,327,Bulk Carrier
2019-11-27 11:18:47,533000075,1.32884,104.25659,0.0,0.0,511,0,8807246,TEGUH 9,9MYR7,80,56,12,3,12,0.0,,08-19 19:20,68,Oil Products Tanker
2019-11-27 11:18:47,405000249,1.25838,104.23200,82.0,12.3,77,0,9217682,ZAHAB JAHAN,S2AO2,70,160,30,20,11,7.0,TANJUNG KAMPEH,11-28 18:00,190,Bulk Carrier
2019-11-27 11:18:47,533170354,1.33552,104.10317,298.7,0.0,59,0,9066186,SHIMA MARU       .,9WRZ2,80,70,20,2,11,5.5,,02-26 05:00,90,Oil Products Tanker
2019-11-27 11:18:47,357493000,1.69073,104.62551,196.3,13.4,196,0,9168855,EVER URANUS,3FCA9,74,211,74,30,10,12.6,CN SHK >MY TPP,11-27 18:00,285,Container Ship
2019-11-27 11:18:47,356426000,1.11857,104.87644,310.9,15.2,313,0,9160401,LADY OF LUCK,3EYW5,79,0,0,0,0,10.5,SIN PEBGA,11-27 17:00,0,Container Ship
2019-11-27 11:18:48,533000330,1.33635,104.09288,54.0,0.0,107,0,9380025,NAUTICA JOHOR BAHRU,9MFE6,80,81,4,5,12,4.9,JOHOR ANCHORAGE,11-26 19:00,85,Oil Products Tanker
2019-11-27 11:18:48,355902000,1.18390,105.03536,125.8,15.4,127,0,9202223,UNI-PREMIER,H3YG,73,141,41,13,15,8.6,MY TPP>ID SUB,11-30 02:00,182,Container Ship
2019-11-27 11:18:48,477712400,1.42766,104.49755,51.9,18.1,52,0,9695121,CSCL GLOBE,VRNU2,71,159,241,36,24,12.6,QING DAO,12-02 18:00,400,Container Ship
2019-11-27 11:18:50,525008016,1.09553,104.18577,273.0,0.0,144,8,7900170,MT PUNGUT,YDXY,80,117,32,13,13,5.3,UBAN,11-26 10:00,149,Oil Products Tanker
2019-11-27 11:18:50,416462000,1.30833,104.05950,289.0,0.0,205,0,9304942,CHINA STEEL REALIST,BMER,70,260,40,20,30,9.7,PJSB,11-27 08:15,300,Bulk Carrier
2019-11-27 11:18:51,566886000,1.54025,104.55757,209.0,17.6,210,0,9457658,WAN HAI 516,9V7582,70,197,62,26,11,12.8,PKG,11-00 00:11,259,Container Ship
2019-11-27 11:18:51,566103000,1.32865,104.25660,320.0,0.1,68,1,9614115,SOUTHERNPEC 11,9V9209,80,95,23,5,13,5.0,EOPL,11-27 10:30,118,Oil Products Tanker
2019-11-27 11:18:51,256728000,1.36131,104.64396,129.2,11.9,127,0,9670119,HARIS,9HA3991,70,168,17,6,24,9.8,JAKARTA,11-30 00:01,185,Container Ship
2019-11-27 11:18:51,376307000,1.35168,104.41597,46.3,12.4,47,0,9132703,WEST SCENT,J8B5348,70,118,28,20,5,8.5,HUMEN,12-02 18:00,146,Container Ship
2019-11-27 11:18:51,574383000,1.50820,104.54932,224.0,10.5,222,2,9404156,PETROLIMEX12,3WWL,80,102,27,10,10,6.3,EPBGC,11-27 20:00,129,Chemical/Oil Products Tanker
2019-11-27 11:18:52,353603000,1.26733,104.06795,261.0,7.6,262,0,9472749,EASTERN QUEST,3FUP3,82,92,22,14,4,6.1,SG SIN(PGBG),11-28 13:30,114,Chemical/Oil Products Tanker
2019-11-27 11:18:52,353603000,1.26733,104.06795,261.0,7.6,262,0,9472749,EASTERN QUEST,3FUP3,82,92,22,14,4,6.1,SG SIN(PGBG),11-28 13:30,114,Chemical/Oil Products Tanker
2019-11-27 11:18:52,319118900,1.28357,104.32157,81.8,13.9,81,0,9781114,STOLT SATSUKI,ZGGU2,82,106,21,20,0,6.0,HIGH SEA,11-29 06:00,127,Chemical/Oil Products Tanker
2019-11-27 11:18:53,533001350,1.32451,104.22796,295.8,0.0,76,0,9115573,STRAITS 3,9MPN8,80,61,14,3,9,4.2,PASIR GUDANG,11-21 05:00,75,Bunkering Tanker
2019-11-27 11:18:53,356426000,1.11885,104.87612,311.1,15.2,313,0,9160401,LADY OF LUCK,3EYW5,79,0,0,0,0,10.5,SIN PEBGA,11-27 17:00,0,Container Ship
2019-11-27 11:18:54,355902000,1.18369,105.03564,126.9,15.4,127,0,9202223,UNI-PREMIER,H3YG,73,141,41,13,15,8.6,MY TPP>ID SUB,11-30 02:00,182,Container Ship
2019-11-27 11:18:54,477712400,1.42798,104.49794,52.0,18.1,52,0,9695121,CSCL GLOBE,VRNU2,71,159,241,36,24,12.6,QING DAO,12-02 18:00,400,Container Ship
2019-11-27 11:18:54,255805675,1.30580,104.30852,251.7,12.6,254,0,9248148,LISBON,CQGZ,71,13,264,20,20,8.0,THLCH>MYTPP,11-27 16:00,277,Container Ship
2019-11-27 11:18:54,563027990,1.29943,104.09281,314.0,0.3,511,0,9692533,STAR 2,9V2693,80,37,8,5,6,3.2,AEPB,11-25 11:00,45,Bunkering Tanker
2019-11-27 11:18:55,373607000,1.36596,104.40788,50.9,9.7,53,0,9767015,GLOBAL AMBITION,3ENZ7,70,153,27,19,11,6.8,KALIORANG,12-02 04:00,180,Bulk Carrier
2019-11-27 11:18:55,351663000,1.37533,104.48033,68.9,13.3,70,0,9163441,KANWAY GALAXY,3FUH7,70,150,43,20,8,8.0,ID_SRG,11-29 14:00,193,Container Ship
2019-11-27 11:18:56,232011742,1.29252,104.08899,266.1,6.8,263,0,9739525,BERGE LOGAN,MBZU9,70,280,47,36,21,12.1,SG-PEJSB,11-27 11:00,327,Bulk Carrier
2019-11-27 11:18:57,566886000,1.53983,104.55732,209.0,17.6,210,0,9457658,WAN HAI 516,9V7582,70,197,62,26,11,12.8,PKG,11-00 00:11,259,Container Ship
